,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
1754,Sgicha (feat. HHP),0,350179,0.0102,0.7959999999999999,0.7809999999999999,1.0800000000000003e-05,3,0.0873,-5.624,0,0.197,121.995,4,0.5710000000000001
1755,Zombie,0,745653,0.388,0.7040000000000001,0.942,0.0147,2,0.302,-5.115,0,0.171,131.69,4,0.584
1758,Waka Waka,0,199801,0.154,0.726,0.7509999999999999,0.0,1,0.117,-6.757999999999999,1,0.174,127.034,4,0.8590000000000001
1771,Feelin' It,0,182760,0.337,0.675,0.7440000000000001,0.0,2,0.075,-5.7879999999999985,1,0.0464,94.028,4,0.547
1772,Stars,0,183466,0.00866,0.513,0.5589999999999999,0.0,2,0.11,-7.103,1,0.0293,135.94299999999998,4,0.5479999999999999
1777,I See Fire,0,291718,0.7,0.418,0.334,0.0,10,0.29,-7.38,0,0.0318,76.075,4,0.229
1778,Problem,0,150459,0.0953,0.7240000000000001,0.66,5.52e-06,11,0.118,-8.046,0,0.0787,108.19,4,0.7559999999999999
1779,"Hey, Soul Sister",0,110106,0.35,0.464,0.7170000000000001,0.0,3,0.35700000000000004,-5.935,1,0.0561,95.187,4,0.6809999999999999
1782,Text Me Merry Christmas (feat. Kristen Bell),0,160840,0.433,0.604,0.512,0.0,7,0.337,-5.045,1,0.0868,78.53,4,0.6729999999999999
1784,Come Sail Away,0,336693,0.632,0.376,0.521,2.24e-06,0,0.215,-7.672999999999999,1,0.042,122.817,3,0.19
1788,Let It Go,0,220452,0.659,0.491,0.389,0.0,3,0.184,-4.492,1,0.0282,130.201,4,0.389
1789,Love The Way You Lie,0,158146,0.188,0.4370000000000001,0.878,0.0,10,0.35100000000000003,-3.876,1,0.396,79.47399999999998,4,0.621
1790,Landslide - Studio Version,0,176813,0.9,0.331,0.262,7.44e-06,11,0.104,-8.615,1,0.0307,129.674,4,0.203
1791,Game of Thrones,0,168824,0.147,0.337,0.7909999999999999,0.952,0,0.097,-7.826,0,0.0642,173.899,3,0.228
1792,Misty Mountains (A Cappella),0,260315,0.924,0.294,0.158,0.0964,8,0.109,-15.491,0,0.0325,99.75,4,0.0869
1793,Sweet Caroline,0,112360,0.767,0.563,0.311,1.2e-06,0,0.11,-9.18,1,0.0317,132.19899999999998,4,0.207
1796,Fix You,0,246706,0.818,0.292,0.27,5.45e-05,3,0.102,-12.130999999999998,1,0.0313,67.013,3,0.205
1797,If I Were a Boy,0,109213,0.547,0.222,0.431,0.0,9,0.731,-6.977,1,0.0356,174.042,4,0.211
1798,Creep - Studio Version,0,221066,0.449,0.546,0.431,3.9299999999999986e-05,7,0.1,-8.41,1,0.0305,93.952,4,0.12
1799,Bittersweet Symphony / Baba O'Riley / Last Friday Night / Hollaback Girl,0,179053,0.552,0.521,0.823,0.0,3,0.31,-6.147,1,0.0744,116.553,4,0.665
1800,The Final Countdown,0,75360,0.373,0.539,0.685,0.0,0,0.0809,-5.157,0,0.0461,123.955,4,0.5379999999999999
1801,Pumped Up Kicks,0,233266,0.5820000000000001,0.6729999999999999,0.7929999999999999,0.0,3,0.261,-5.0280000000000005,1,0.0427,128.046,4,0.847
1802,Medley: Killer Queen / Bohemian Rhapsody / Somebody To Love,0,204160,0.7,0.438,0.653,0.0,9,0.944,-7.2,1,0.36,108.36,1,0.311
1803,Bad Romance,0,277546,0.217,0.6659999999999999,0.721,0.0,9,0.0982,-5.848,0,0.0407,120.081,4,0.4920000000000001
1804,Before He Cheats,0,105013,0.588,0.358,0.807,0.0,1,0.82,-3.75,0,0.14,79.069,4,0.51
1805,Cruise,0,100026,0.298,0.584,0.805,0.0,11,0.103,-4.057,1,0.109,74.938,4,0.89
1807,Halo,0,278200,0.446,0.405,0.655,0.0,7,0.0977,-6.676,1,0.0389,74.805,4,0.267
1808,F**k You,0,72786,0.295,0.7809999999999999,0.4270000000000001,0.0,1,0.237,-8.373,0,0.0468,127.892,4,0.764
1810,Grace Kelly - Studio Version,0,198600,0.767,0.57,0.464,0.0,7,0.113,-5.916,1,0.0385,121.969,4,0.633
1811,A-Punk,0,141341,0.21,0.795,0.636,0.0,2,0.0622,-5.874,1,0.19,87.552,4,0.952
1812,Wavin' Flag,0,115706,0.7829999999999999,0.318,0.841,0.0,6,0.096,-4.926,0,0.3,165.634,3,0.753
1813,Livin' On A Prayer,0,233946,0.415,0.6970000000000001,0.564,0.0,5,0.0663,-3.772,1,0.0344,108.048,4,0.767
1815,Change,0,196649,0.305,0.768,0.611,0.0,0,0.61,-5.707999999999998,0,0.309,94.17,4,0.408
1817,Shapeshifter (feat. Locksmith & Illmaculate),0,269146,0.0528,0.715,0.8290000000000001,0.0,7,0.503,-5.3420000000000005,1,0.246,89.986,4,0.6709999999999999
1820,Lead The Way,0,206163,0.103,0.53,0.58,0.0,8,0.118,-8.427999999999999,0,0.494,127.3,4,0.595
1821,Open Road,0,217298,0.51,0.629,0.642,0.0,1,0.25,-8.882,0,0.307,91.127,4,0.711
1823,Divided,0,228000,0.128,0.6829999999999999,0.605,0.0,5,0.116,-8.566,0,0.0928,77.49,4,0.506
1829,Magic,0,235752,0.596,0.7509999999999999,0.5760000000000001,0.0,9,0.0874,-9.687,0,0.313,90.064,4,0.743
1830,Sight,0,139746,0.499,0.746,0.47,0.0,1,0.229,-10.47,1,0.436,79.063,4,0.425
1831,On the Road,0,196530,0.02,0.465,0.7490000000000001,0.000379,10,0.105,-6.653,0,0.358,72.579,4,0.39
1834,Luv,0,195620,0.302,0.759,0.642,0.00121,5,0.123,-10.477,0,0.061,120.01,4,0.716
1836,Problems,0,223840,0.382,0.855,0.597,1.1e-06,10,0.13,-7.756,0,0.101,119.961,4,0.183
1837,Nothing To Me,0,189705,0.014,0.748,0.531,0.000281,1,0.118,-11.06,1,0.32299999999999995,169.917,4,0.258
1838,REVELATIONS,0,137454,0.0853,0.8390000000000001,0.8859999999999999,3.86e-06,8,0.073,-5.118,1,0.0839,109.979,4,0.037000000000000005
1844,Suffer In Silence,0,241606,0.557,0.544,0.5479999999999999,0.000176,4,0.223,-10.116,0,0.1,77.737,4,0.325
1845,Lost at Heart,0,157697,0.5,0.7090000000000001,0.6859999999999999,0.00116,0,0.0861,-5.954,1,0.209,130.062,4,0.35200000000000004
1846,All Three Eyes,0,152000,0.31,0.74,0.557,0.0,1,0.118,-7.3679999999999986,1,0.429,129.895,4,0.836
1847,Wonderland,0,230013,0.317,0.588,0.6409999999999999,0.0,6,0.124,-6.973,1,0.146,120.056,4,0.414
1851,Time,0,220746,0.34600000000000003,0.47,0.6679999999999999,0.0,8,0.0876,-7.588999999999999,1,0.3670000000000001,84.08200000000002,4,0.586
1853,Switch Up,0,175080,0.0924,0.7509999999999999,0.614,0.0,5,0.29600000000000004,-7.473,0,0.0546,133.094,4,0.4
1854,Sobriety,0,213655,0.445,0.76,0.519,0.0,7,0.116,-10.719,1,0.2,110.017,4,0.392
1855,Beat Drop,0,228597,0.35600000000000004,0.7959999999999999,0.452,0.0111,8,0.241,-8.578,1,0.0934,105.956,4,0.185
1856,Jonah,0,122823,0.16,0.738,0.723,0.0,5,0.6559999999999999,-8.464,0,0.374,84.96799999999998,4,0.4920000000000001
1857,Won't Be Long,0,193043,0.104,0.779,0.584,0.00028700000000000004,7,0.16,-7.1320000000000014,1,0.136,91.971,4,0.311
1858,Records,0,207440,0.223,0.7140000000000001,0.711,0.0,1,0.0974,-6.985,0,0.214,158.085,4,0.7609999999999999
1859,Black Future,0,136438,0.0534,0.7490000000000001,0.444,5.16e-06,4,0.115,-12.634,0,0.389,146.0,4,0.26
1860,Falling from the Sky,0,275303,0.0301,0.4370000000000001,0.542,0.0,9,0.151,-9.516,1,0.0586,66.112,3,0.0725
1861,Promised Land,0,204131,0.0511,0.8540000000000001,0.603,3.56e-06,4,0.136,-8.607999999999999,0,0.236,86.98200000000001,4,0.244
1865,In Da Club,0,193466,0.262,0.901,0.72,0.0,11,0.0766,-2.826,0,0.36,90.059,4,0.795
1879,Poker Face,0,237200,0.12,0.851,0.8059999999999999,1.39e-06,4,0.122,-4.618,1,0.0788,119.002,4,0.775
1884,Gold Digger,0,207626,0.0192,0.6459999999999999,0.696,0.0,1,0.0762,-5.572,0,0.342,92.88,4,0.625
1890,Apologize,0,184826,0.0252,0.657,0.588,0.0,8,0.087,-6.005,1,0.0272,118.022,4,0.105
1895,Young Folks,0,278719,0.0128,0.672,0.857,0.0009,0,0.16,-4.915,1,0.038,138.153,4,0.685
1897,Every time we touch,0,197124,0.00281,0.633,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,142.02700000000004,4,0.493
1899,Drop It Like It's Hot,0,266066,0.16899999999999998,0.892,0.628,0.0,1,0.102,-3.832,1,0.21600000000000005,92.063,4,0.6759999999999999
1908,Complicated,0,244506,0.0615,0.5820000000000001,0.758,8.41e-06,5,0.309,-5.9510000000000005,1,0.0464,77.982,4,0.413
1919,"Whenever, Wherever",0,197026,0.265,0.7929999999999999,0.8320000000000001,6.84e-06,1,0.207,-4.8610000000000015,0,0.0405,107.647,4,0.865
1924,Cry Me a River,0,287893,0.568,0.5920000000000001,0.6709999999999999,0.0,8,0.0974,-6.609,0,0.266,73.983,4,0.5720000000000001
1927,Bad Romance,0,294640,0.00264,0.695,0.919,4.1e-05,0,0.062,-3.769,1,0.0381,119.002,4,0.7170000000000001
1930,Mr. Brightside,0,222075,0.00113,0.35100000000000003,0.928,0.0,1,0.0988,-3.71,1,0.0759,148.03,4,0.239
1943,A Thousand Miles - Single Version,0,237920,0.264,0.5660000000000001,0.825,0.0,11,0.218,-4.504,1,0.0383,94.991,4,0.278
1944,So Sick,0,207186,0.246,0.452,0.574,0.0,6,0.189,-8.336,1,0.31,92.791,4,0.58
1951,Fireflies,0,228346,0.0274,0.513,0.6609999999999999,0.0,3,0.118,-6.8,1,0.0439,180.118,4,0.461
1952,Breakeven,0,261426,0.173,0.63,0.698,0.0,10,0.0789,-4.51,1,0.0244,94.023,4,0.529
1958,Lady - Hear Me Tonight,0,307153,0.00793,0.72,0.8079999999999999,0.0293,6,0.0634,-5.627000000000002,1,0.0379,126.041,4,0.8690000000000001
1960,Call On Me - Radio Edit,0,171360,0.00427,0.597,0.8370000000000001,0.00114,10,0.8390000000000001,-6.518,1,0.375,126.342,4,0.447
1965,Johnny B. Goode - Single Version,0,161560,0.747,0.529,0.8059999999999999,0.00011,10,0.305,-9.027,1,0.0806,167.43,4,0.971
1966,Good Golly Miss Molly,0,127386,0.481,0.557,0.873,0.00021,7,0.395,-9.129,1,0.0444,166.18900000000005,4,0.967
1969,At The Hop,0,149933,0.7390000000000001,0.454,0.838,2.3e-05,8,0.29,-6.971,1,0.0544,192.361,4,0.903
1971,Jailhouse Rock,0,155333,0.314,0.635,0.672,5.03e-06,10,0.0718,-6.7879999999999985,0,0.0637,166.903,4,0.895
1973,Runaround Sue - Remastered 1991,0,160306,0.312,0.564,0.493,0.0,2,0.483,-12.349,1,0.0795,79.368,4,0.653
1974,Roll Over Beethoven - Single Version,0,142906,0.8490000000000001,0.723,0.931,0.0,3,0.205,-5.528,1,0.184,92.684,4,0.8059999999999999
1978,Hound Dog,0,133293,0.62,0.343,0.884,0.0006730000000000001,5,0.564,-4.123,0,0.129,177.75099999999995,4,0.94
1980,Long Tall Sally,0,128280,0.608,0.415,0.635,0.0,5,0.25,-8.982000000000003,1,0.0772,183.665,4,0.8420000000000001
1994,La Bamba - Single Version,0,126960,0.787,0.516,0.809,0.000331,0,0.303,-6.419,1,0.0545,75.09899999999998,4,0.939
1995,Come Go With Me,0,162293,0.7,0.579,0.557,0.0,5,0.121,-9.332,0,0.0406,129.369,4,0.611
1996,Since I Don't Have You,0,156893,0.7170000000000001,0.212,0.334,0.0056,6,0.0936,-12.196,1,0.0308,141.071,4,0.638
1999,C'mon Everybody,0,117666,0.246,0.622,0.645,0.000116,4,0.0894,-11.847,1,0.0567,175.84,4,0.863
2002,You Send Me,0,173026,0.915,0.574,0.25,0.0,4,0.146,-10.307,0,0.0276,96.74,4,0.443
2003,Summertime Blues,0,120000,0.387,0.721,0.82,0.000326,11,0.198,-10.32,0,0.0448,155.968,4,0.966
2004,Little Darlin' - Single Version,0,129213,0.62,0.561,0.677,0.585,6,0.297,-11.36,1,0.0482,153.19,4,0.698
2006,Tutti Frutti,0,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962
2009,Book Of Love - Single Version,0,138986,0.5710000000000001,0.484,0.6809999999999999,2.98e-06,10,0.454,-8.539,1,0.458,198.87,4,0.521
2014,My Baby Just Cares For Me,0,217626,0.858,0.753,0.407,7.07e-06,6,0.0968,-10.386,0,0.0711,118.314,4,0.522
2023,You're Sixteen-Your're Beautiful (And You're Mine) - Single Version,0,118333,0.304,0.419,0.449,3.48e-06,2,0.0725,-9.946,1,0.0533,76.322,4,0.7559999999999999
2026,King Creole,0,128573,0.8690000000000001,0.504,0.525,0.0,10,0.0894,-7.636,1,0.0455,83.734,4,0.927
2031,Jambalaya (On The Bayou),0,144066,0.8190000000000001,0.605,0.845,0.000267,6,0.253,-8.672,0,0.0596,75.322,4,0.965
2038,Tennessee Waltz,0,183573,0.957,0.468,0.171,3.74e-05,5,0.142,-10.905,1,0.0303,86.525,3,0.35700000000000004
2041,(I Can’t Get No) Satisfaction - Mono / Remastered,0,223440,0.0365,0.726,0.8809999999999999,0.0352,2,0.172,-6.971,1,0.0332,136.327,4,0.926
2045,My Girl,0,178120,0.545,0.6,0.546,0.0,0,0.5589999999999999,-5.714,1,0.0691,104.451,4,0.598
2052,Hit the Road Jack,0,119840,0.539,0.731,0.606,0.0,8,0.418,-8.092,0,0.0735,170.831,4,0.964
2053,Come Together - Remastered,0,259946,0.0302,0.5329999999999999,0.376,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,0.187
2054,Down On The Corner,0,166280,0.594,0.831,0.544,0.00389,0,0.0736,-9.288,1,0.0837,108.177,4,0.856
2055,Will You Love Me Tomorrow,0,162960,0.35100000000000003,0.539,0.406,5.1e-06,0,0.161,-6.225,1,0.0261,135.923,4,0.376
2058,(What A) Wonderful World - Remastered,0,125506,0.7340000000000001,0.524,0.5429999999999999,0.0,11,0.275,-9.889,1,0.0397,128.091,4,0.877
2072,Sweet Caroline,0,203573,0.611,0.529,0.127,0.000109,11,0.237,-16.066,1,0.0274,63.05,4,0.578
2073,Gimme Some Lovin' - Single Mix,0,173973,0.0126,0.493,0.688,0.256,7,0.38,-8.142999999999999,1,0.0321,147.403,4,0.5329999999999999
2074,What Becomes Of The Brokenhearted,0,175693,0.62,0.715,0.423,0.0,7,0.568,-12.663,0,0.0306,98.623,4,0.596
2075,Rescue Me - Single Version,0,172013,0.6779999999999999,0.728,0.528,9.62e-06,7,0.118,-9.711,1,0.0356,122.079,4,0.963
2081,You Never Can Tell,0,161946,0.754,0.605,0.8370000000000001,4.11e-05,7,0.3,-10.059,1,0.114,157.225,4,0.93
2082,Do You Love Me - Mono,0,172400,0.585,0.618,0.8420000000000001,0.0,5,0.102,-4.87,1,0.042,150.741,4,0.8109999999999999
2083,What A Wonderful World,0,137466,0.848,0.273,0.373,0.000241,5,0.188,-9.989,1,0.0341,77.59100000000002,4,0.147
2085,Please Mr. Postman,0,149093,0.715,0.779,0.7959999999999999,0.0,2,0.14800000000000002,-3.526,1,0.0319,120.989,4,0.963
2089,This Old Heart Of Mine (Is Weak For You),0,164960,0.236,0.63,0.644,0.0,5,0.265,-6.3210000000000015,1,0.029,131.593,4,0.926
2093,Come See About Me - Stereo Version,0,162306,0.675,0.7290000000000001,0.637,0.0,7,0.217,-7.732,1,0.039,126.489,4,0.856
2095,Somethin' Stupid,0,162493,0.753,0.262,0.328,0.0,4,0.227,-12.897,1,0.0376,207.074,4,0.5329999999999999
2096,While My Guitar Gently Weeps - Remastered,0,285000,0.0205,0.453,0.654,0.00395,4,0.172,-8.855,0,0.0317,115.0,4,0.7020000000000001
2097,The Sun Ain't Gonna Shine Anymore - Stereo Version,0,179440,0.0033,0.436,0.496,0.0,2,0.106,-10.573,1,0.0282,110.677,4,0.6509999999999999
2098,Fly Me To The Moon - Remastered 2008,0,147520,0.505,0.64,0.29600000000000004,4.66e-06,4,0.083,-12.265999999999998,0,0.0585,119.647,4,0.387
2100,"Everybody's Talkin' - From ""Midnight Cowboy""",0,164813,0.235,0.402,0.493,3.05e-05,4,0.229,-9.99,1,0.0357,124.103,4,0.6920000000000001
2101,Sunny Afternoon,0,213240,0.19,0.564,0.535,0.0,0,0.0674,-7.13,1,0.0267,124.224,4,0.463
2102,Everybody Needs Somebody To Love - Mono / Remastered / Version 2,0,304706,0.236,0.5329999999999999,0.7809999999999999,0.0225,2,0.154,-5.665,1,0.07400000000000001,177.917,4,0.785
2104,A Day In The Life - Remastered,0,337413,0.29,0.364,0.457,0.000106,4,0.922,-14.162,0,0.0675,163.219,4,0.175
2107,Pinball Wizard,0,180943,0.0192,0.5429999999999999,0.715,0.0,2,0.256,-8.89,1,0.0356,124.011,4,0.468
2108,Sweets for My Sweet,0,150013,0.639,0.463,0.8909999999999999,0.0,0,0.34,-7.894,1,0.0572,126.741,4,0.908
2121,What the World Needs Now Is Love,0,190480,0.915,0.574,0.364,9.98e-06,11,0.13699999999999998,-9.672,0,0.0365,112.094,3,0.398
2122,Love Child,0,175493,0.49,0.5579999999999999,0.733,1.34e-05,9,0.345,-7.237,0,0.032,104.582,4,0.625
2136,Is This Love,0,230527,0.108,0.775,0.5589999999999999,0.0,6,0.0945,-8.377,0,0.08800000000000001,122.229,4,0.804
2137,Don't Go Breaking My Heart,0,275440,0.149,0.7290000000000001,0.8440000000000001,2.87e-06,5,0.0604,-8.824,1,0.0344,131.459,4,0.777
2144,Rocket Man (I Think It's Going To Be A Long Long Time),0,282013,0.431,0.6,0.507,4.98e-06,10,0.0924,-9.98,1,0.0289,136.611,4,0.333
2147,It's a Heartache,0,210573,0.033,0.539,0.648,1.16e-06,0,0.29,-7.336,1,0.0299,118.89,4,0.493
2151,Go Your Own Way,0,218400,0.0219,0.597,0.812,0.00106,5,0.102,-12.062,1,0.0315,135.68,4,0.823
2153,The Logical Song - Remastered 2010,0,251253,0.512,0.625,0.758,0.00022,5,0.153,-6.212999999999999,0,0.0463,119.719,4,0.695
2156,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",0,238746,0.0781,0.6940000000000001,0.394,0.000677,0,0.247,-15.880999999999998,1,0.0428,104.126,4,0.7190000000000001
2157,Dreams,0,254453,0.139,0.823,0.338,0.00129,0,0.5,-15.899,1,0.0413,120.473,4,0.785
2160,Video Killed The Radio Star - Single Version,0,197906,0.0862,0.742,0.7879999999999999,0.0076799999999999985,1,0.292,-10.803,1,0.0669,130.849,4,0.514
2163,Dancing Queen,0,231093,0.177,0.512,0.933,0.00129,9,0.573,-4.343,1,0.0504,100.543,4,0.71
2164,Kung Fu Fighting,0,196349,0.0424,0.612,0.685,3.74e-05,2,0.151,-9.838,1,0.0656,102.253,4,0.579
2165,I Was Made For Lovin' You,0,270013,0.0961,0.775,0.825,4.86e-05,4,0.0776,-6.3370000000000015,1,0.0396,128.362,4,0.8809999999999999
2168,Bennie And The Jets - Remastered 2014,0,322548,0.251,0.6659999999999999,0.6679999999999999,5.77e-06,0,0.499,-7.961,1,0.0523,132.666,4,0.765
2177,My Sweet Lord,0,281226,0.0705,0.537,0.685,0.0,1,0.0839,-8.935,0,0.0333,120.965,4,0.542
2178,Beast Of Burden - Remastered,0,265173,0.413,0.7859999999999999,0.87,0.0004940000000000001,1,0.0389,-3.875,0,0.0316,100.66,4,0.8640000000000001
2181,Blinded By The Light (Single edit),0,229000,0.524,0.594,0.561,0.00222,5,0.0724,-11.666,1,0.0603,140.286,4,0.617
2191,Give A Little Bit,0,248173,0.0637,0.5329999999999999,0.8220000000000001,0.00795,2,0.259,-5.419,1,0.0474,91.353,4,0.463
2193,Hot Stuff,0,314760,0.00559,0.823,0.743,0.0306,0,0.0707,-13.98,1,0.0316,120.471,4,0.966
2194,The Boys Are Back In Town,0,263826,0.252,0.36,0.851,3.77e-06,8,0.0802,-5.542000000000002,1,0.0838,79.39,4,0.6829999999999999
2200,Stayin' Alive - 2007 Remastered Version Saturday Night Fever,0,285373,0.0291,0.7040000000000001,0.8340000000000001,0.00492,10,0.147,-7.131,0,0.0358,103.555,4,0.923
2206,Layla,0,426173,0.481,0.404,0.754,0.489,1,0.318,-10.31,1,0.0556,115.536,4,0.446
2207,Maybe I’m Amazed - Remastered 2011,0,229826,0.387,0.471,0.494,0.0944,7,0.617,-10.407,1,0.0312,79.255,4,0.373
2208,Saturday Night’s Alright (For Fighting) - Remastered 2014,0,295466,0.0195,0.513,0.979,0.0951,0,0.0906,-6.362,1,0.0425,152.875,4,0.94
2211,The Passenger,0,284066,0.0797,0.5,0.846,0.0,0,0.241,-8.097999999999999,1,0.0457,134.937,4,0.738
2213,Band On The Run - Remastered 2010,0,313026,0.0832,0.479,0.601,0.0014199999999999998,7,0.11,-8.806000000000003,1,0.0318,124.966,4,0.669
2217,Maggie May,0,350266,0.5589999999999999,0.605,0.574,0.113,2,0.0684,-10.536,1,0.0377,129.44899999999998,4,0.5429999999999999
2219,Dreadlock Holiday,0,267746,0.435,0.8370000000000001,0.407,0.000487,7,0.174,-12.416,0,0.0563,105.013,4,0.922
2221,Take The Long Way Home - 2010 Remastered,0,308853,0.22,0.414,0.7,0.000721,5,0.114,-8.838,1,0.0301,76.79,4,0.37
2222,What's Going On,0,232600,0.105,0.245,0.833,0.0,1,0.359,-5.555,0,0.116,205.375,4,0.805
2223,Strawberry Letter 23,0,298794,0.297,0.722,0.787,0.00706,7,0.146,-7.332999999999998,0,0.0508,90.839,4,0.708
2225,"You're The First, The Last, My Everything",0,206936,0.000679,0.633,0.542,0.00434,5,0.0754,-12.318,1,0.0316,130.314,4,0.879
2226,Don't Stop,0,192133,0.0398,0.6859999999999999,0.632,2.2e-06,9,0.0686,-11.433,1,0.0353,118.965,4,0.88
2227,Jolene,0,161533,0.5660000000000001,0.674,0.537,0.0,1,0.131,-10.970999999999998,0,0.0363,110.578,4,0.809
2228,My Sharona,0,293840,0.0393,0.58,0.732,0.00116,0,0.0821,-8.585,1,0.0358,147.194,4,0.883
2229,(Don't Fear) The Reaper,0,308440,0.00125,0.368,0.928,0.00111,9,0.301,-8.369,0,0.0593,141.175,4,0.532
2237,I Want To Break Free,0,201000,0.0512,0.862,0.401,0.00607,4,0.18,-12.088,1,0.0374,109.142,4,0.8
2241,Wake Me Up Before You Go-Go,0,230693,0.18600000000000005,0.618,0.764,0.0,0,0.12,-6.027,1,0.0562,81.366,4,0.8759999999999999
2244,You Can't Hurry Love,0,175346,0.0674,0.639,0.923,0.0,7,0.0879,-5.707999999999998,1,0.032,97.874,4,0.7609999999999999
2252,Bette Davis Eyes - Radio Edit; 1997 Remastered Version,0,221773,0.125,0.655,0.5329999999999999,0.0,5,0.245,-12.173,1,0.03,116.055,4,0.515
2260,You Give Love A Bad Name,0,222706,0.0678,0.54,0.96,2.34e-06,0,0.342,-2.971,0,0.0521,122.761,4,0.802
2264,Everywhere,0,222733,0.218,0.69,0.54,0.00657,4,0.115,-10.515999999999998,1,0.0317,114.846,4,0.764
2266,I Still Haven't Found What I'm Looking For - Remastered 2007,0,277480,0.0139,0.565,0.764,0.00488,1,0.079,-9.43,1,0.0351,100.891,4,0.6859999999999999
2289,Purple Rain,0,522306,0.0416,0.383,0.57,0.00683,10,0.746,-7.019,1,0.0318,114.147,4,0.183
2301,Tainted Love,0,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696
2312,Walk Of Life,0,249960,0.405,0.461,0.918,0.00033,4,0.126,-8.507,1,0.0959,172.435,4,0.802
2315,Don't You Want Me - 2002 - Remaster,0,238000,0.184,0.7340000000000001,0.7440000000000001,0.0,9,0.181,-8.103,0,0.0391,117.651,4,0.961
2317,She Drives Me Crazy,0,218906,0.16399999999999998,0.7959999999999999,0.693,1.77e-05,2,0.0408,-6.02,1,0.0413,108.8,4,0.954
2318,All Night Long (All Night) - Single Version,0,260426,0.134,0.741,0.5760000000000001,0.00795,1,0.0502,-12.044,1,0.0487,108.787,4,0.764
2321,The Boys Of Summer,0,288333,0.399,0.516,0.7759999999999999,0.00128,6,0.21,-6.409,1,0.0412,177.399,4,0.8590000000000001
2333,Wonderwall,0,258613,0.000807,0.409,0.892,0.0,2,0.207,-4.373,1,0.0336,174.426,4,0.6509999999999999
2339,Mambo No. 5 (A Little Bit of...),0,219600,0.107,0.607,0.802,0.0,5,0.305,-6.849,0,0.403,174.201,4,0.901
2340,Kiss Me,0,205239,0.116,0.529,0.741,1.23e-06,3,0.0736,-5.6610000000000005,1,0.0268,100.004,4,0.455
2349,Would I Lie To You?,0,204586,0.35200000000000004,0.5670000000000001,0.602,0.0,11,0.15,-8.619,0,0.0786,202.351,4,0.767
2353,Gangsta's Paradise (feat. L.V.),0,241933,0.0372,0.6409999999999999,0.63,0.0,8,0.4,-6.393,1,0.0521,79.955,4,0.415
2356,Losing My Religion,0,267733,0.0767,0.672,0.841,0.0,9,0.135,-5.992000000000001,0,0.0285,125.437,4,0.82
2365,It Wasn't Me,0,227600,0.0561,0.853,0.606,0.0,0,0.313,-4.596,1,0.0713,94.759,4,0.654
2385,The Sign,0,187710,0.0111,0.8140000000000001,0.862,0.0289,7,0.026,-4.41,1,0.0442,97.008,4,0.889
2389,Nothing Else Matters,0,388733,0.0505,0.5579999999999999,0.364,5.02e-06,4,0.0753,-11.258,0,0.0265,142.171,3,0.17
2392,Bitter Sweet Symphony,0,358426,0.0415,0.389,0.889,0.0,9,0.463,-6.546,1,0.0442,171.12099999999995,4,0.524
2393,MMMBop - Single Version,0,238533,0.00456,0.6920000000000001,0.912,0.00273,9,0.0616,-7.733,1,0.0513,104.862,4,0.642
2394,"Rhythm Is A Dancer - 7"" Edit",0,225866,0.251,0.794,0.7559999999999999,0.000611,9,0.122,-11.331,0,0.0343,124.25,4,0.759
2398,Just A Girl,0,208400,0.0799,0.6409999999999999,0.914,6.54e-05,2,0.132,-4.798,1,0.05,107.996,4,0.723
2411,Closing Time,0,273533,0.0204,0.481,0.865,1.24e-06,7,0.17,-5.497999999999998,1,0.0283,92.086,4,0.241
2413,Lovefool - Radio Edit,0,193893,0.0443,0.644,0.599,0.0,9,0.28600000000000003,-7.936,1,0.029,111.829,4,0.941
2422,Tom's Diner,0,227453,0.0191,0.867,0.531,0.0401,6,0.0429,-8.753,0,0.044,99.136,4,0.722
2423,Praise You - Remastered,0,225973,0.0352,0.624,0.879,0.575,1,0.127,-6.6629999999999985,1,0.0488,109.73,4,0.526
2424,Man! I Feel Like A Woman!,0,233000,0.642,0.675,0.888,0.0,10,0.36,-3.018,1,0.0439,124.961,4,0.74
2426,Buddy Holly,0,159226,0.00271,0.556,0.92,0.00021,8,0.117,-4.606,1,0.0367,121.138,4,0.7709999999999999
2451,Losin Control,0,240065,0.51,0.7609999999999999,0.247,0.000275,6,0.0968,-6.597,1,0.145,97.013,4,0.262
2452,Teenage Fever,0,219692,0.111,0.7659999999999999,0.28300000000000003,0.0172,8,0.115,-10.33,0,0.0846,97.04,4,0.14400000000000002
2457,oui,0,238320,0.203,0.41,0.726,0.0,5,0.107,-3.845,1,0.15,77.226,5,0.552
2463,Novacane,0,302346,0.0542,0.763,0.516,0.0006889999999999999,3,0.162,-9.267,1,0.115,93.5,4,0.363
